t,S_mean,S_var,Mz_mean,Mz_var
1.741708542713568120e+00,8.828852874062006473e-01,5.972838667212981324e-03,-8.617394889035477623e-03,1.790400480875580446e-04
1.791457286432160956e+00,9.176114969257783693e-01,6.638982139933393735e-03,-7.792116413434617243e-03,2.181306251602317962e-04
1.841206030150754014e+00,9.504943712296629599e-01,7.372743833044599626e-03,-6.970036492853414097e-03,2.613154145274533525e-04
1.890954773869346850e+00,9.814608327328834259e-01,8.157716679245795646e-03,-6.187529390083566783e-03,3.055599338911076817e-04
1.940703517587939908e+00,1.010653572611531992e+00,8.973732758420996033e-03,-5.481161213018617522e-03,3.477621651155838526e-04
1.990452261306532966e+00,1.038406197171155787e+00,9.799389111260999041e-03,-4.884543592362397720e-03,3.851022780331346692e-04
2.040201005025125802e+00,1.065194567694625283e+00,1.061502862569232986e-02,-4.425398588627280257e-03,4.153225564271286895e-04
2.089949748743718860e+00,1.091571221018213578e+00,1.140563656300760433e-02,-4.123180739964159118e-03,4.369192775040941622e-04
2.139698492462311918e+00,1.118092851732608972e+00,1.216304314937846631e-02,-3.987493840540552031e-03,4.492481033792319520e-04
2.189447236180904532e+00,1.145251149024304693e+00,1.288672809546804153e-02,-4.017470306012917679e-03,4.525506896707887626e-04
2.239195979899497591e+00,1.173417209947098749e+00,1.358305289289613547e-02,-4.202125261026749825e-03,4.479108121235918856e-04
2.288944723618090649e+00,1.202807009538305882e+00,1.426293319828130825e-02,-4.521588113652388712e-03,4.371409879423543139e-04
2.338693467336683707e+00,1.233471271621179532e+00,1.493854198985206105e-02,-4.949017588150568178e-03,4.225971234697934505e-04
2.388442211055276765e+00,1.265309009293158704e+00,1.561994305691865280e-02,-5.452972152703520342e-03,4.069210049312304753e-04
2.438190954773869379e+00,1.298100274024396983e+00,1.631234987406890088e-02,-5.999964498016028581e-03,3.927231238106572431e-04
2.487939698492462437e+00,1.331551937062638080e+00,1.701454516235468076e-02,-6.556931531961872339e-03,3.822371207486095768e-04
2.537688442211055495e+00,1.365348782003032113e+00,1.771858547714756302e-02,-7.093412399954289634e-03,3.769951459690183714e-04
2.587437185929648553e+00,1.399202334877060805e+00,1.841088644020407242e-02,-7.583270211778886556e-03,3.775850910823612687e-04
2.637185929648241611e+00,1.432890923164698682e+00,1.907426731417952506e-02,-8.005843055945335504e-03,3.835450512014523133e-04
2.686934673366834225e+00,1.466285724455944184e+00,1.969062746917711604e-02,-8.346515417799562839e-03,3.934279333459396650e-04
2.736683417085427283e+00,1.499359168989737867e+00,2.024392604231578519e-02,-8.596713385832704946e-03,4.050381343782105789e-04
2.786432160804020342e+00,1.532174986508745063e+00,2.072314321130815443e-02,-8.753452321362093294e-03,4.157995284455433000e-04
2.836180904522613400e+00,1.564860966750448723e+00,2.112452442235471239e-02,-8.818516060684620725e-03,4.231870931035283580e-04
2.885929648241206458e+00,1.597569536778147281e+00,2.145308479374097646e-02,-8.797449114500399334e-03,4.251366381177990018e-04
2.935678391959799072e+00,1.630431206396726340e+00,2.172283043671103739e-02,-8.698486420111882847e-03,4.203572909382325990e-04
2.985427135678392130e+00,1.663509473079900935e+00,2.195567469232708943e-02,-8.531543615939688949e-03,4.084916602038066928e-04
3.035175879396985188e+00,1.696764000176426146e+00,2.217897567235800269e-02,-8.307361528704792705e-03,3.901058862203251720e-04
3.084924623115578246e+00,1.730027965795014389e+00,2.242215789128462408e-02,-8.036832568675071273e-03,3.665300920218450618e-04
3.134673366834171304e+00,1.763002890345038098e+00,2.271291691060453241e-02,-7.730542308816895636e-03,3.395956515551631655e-04
3.184422110552763918e+00,1.795271569874274276e+00,2.307339443290766165e-02,-7.398451060805440876e-03,3.113322226675685673e-04
3.234170854271356976e+00,1.826327081295662014e+00,2.351688195367082970e-02,-7.049690373404243239e-03,2.836844355524092195e-04
3.283919597989950034e+00,1.855613384196942661e+00,2.404553964387523210e-02,-6.692408964444038905e-03,2.582954748064189197e-04
3.333668341708543092e+00,1.882572489761920265e+00,2.464911084347401124e-02,-6.333616170070516943e-03,2.363795746357264481e-04
3.383417085427136151e+00,1.906693429093326175e+00,2.530515364651662880e-02,-5.979005797043850969e-03,2.186839255863529845e-04
3.433165829145728765e+00,1.927556667436691074e+00,2.598054199922712401e-02,-5.632773807206943421e-03,2.055227117885752937e-04
3.482914572864321823e+00,1.944870515026474678e+00,2.663455929483911355e-02,-5.297470313480626310e-03,1.968561247235194359e-04
3.532663316582914881e+00,1.958495940474019648e+00,2.722314206032943121e-02,-4.973952435182621944e-03,1.923856333393423647e-04
3.582412060301507939e+00,1.968458024403796136e+00,2.770409271433814380e-02,-4.661478345582337202e-03,1.916446382072664503e-04
3.632160804020100997e+00,1.974942647665944184e+00,2.804283655870391453e-02,-4.358023830300464599e-03,1.940708341535386588e-04
3.681909547738693611e+00,1.978280083338143536e+00,2.821821637291059906e-02,-4.060815100526585925e-03,1.990554143133766406e-04
3.731658291457286669e+00,1.978916137150305454e+00,2.822704303978018983e-02,-3.767039407837527009e-03,2.059711405670825747e-04
3.781407035175879727e+00,1.977375006994179785e+00,2.808707721417802797e-02,-3.474677302117038652e-03,2.141837354452251518e-04
3.831155778894472785e+00,1.974217399140496765e+00,2.783739926267662923e-02,-3.183333365231903744e-03,2.230532026815969498e-04
3.880904522613065843e+00,1.969998909176502222e+00,2.753573047373631191e-02,-2.894922566389438682e-03,2.319315956645939022e-04
3.930653266331658457e+00,1.965233638238155889e+00,2.725344510802940254e-02,-2.614096275422991920e-03,2.401635269502989045e-04
3.980402010050251516e+00,1.960365258188081716e+00,2.706923607396663836e-02,-2.348308570669573134e-03,2.470960116244158740e-04
4.030150753768844574e+00,1.955747802532619373e+00,2.706280974030730521e-02,-2.107480055507301563e-03,2.521014343918845683e-04
4.079899497487437188e+00,1.951635290023330249e+00,2.730937416475696933e-02,-1.903273984994201902e-03,2.546154655001813981e-04
4.129648241206029802e+00,1.948178571026225159e+00,2.787498155692224797e-02,-1.748083239555405996e-03,2.541869410594922631e-04
4.179396984924623304e+00,1.945428784403050892e+00,2.881244362152035263e-02,-1.653865195312164251e-03,2.505329576752409544e-04
4.229145728643215918e+00,1.943348060068191607e+00,3.015720225289493864e-02,-1.631000641359666619e-03,2.435882483986001503e-04
4.278894472361808532e+00,1.941828716898864826e+00,3.192353291551737471e-02,-1.687311921028386520e-03,2.335394083073709067e-04
4.328643216080402034e+00,1.940718981128778386e+00,3.410167588099700248e-02,-1.827433596824699956e-03,2.208324483792161233e-04
4.378391959798994648e+00,1.939851971388899754e+00,3.665652898677119326e-02,-2.052549388607258218e-03,2.061502594413514012e-04
4.428140703517588150e+00,1.939075696052907860e+00,3.953017393781071281e-02,-2.360529539229504897e-03,1.903576977776153315e-04
4.477889447236180764e+00,1.938273704111494800e+00,4.264607985641453297e-02,-2.746410404254047682e-03,1.744180010416570452e-04
4.527638190954773378e+00,1.937373918456466670e+00,4.591475803910317205e-02,-3.203084579477464850e-03,1.592892776845110858e-04
4.577386934673366881e+00,1.936347436556158819e+00,4.924075616162634783e-02,-3.722013045123321890e-03,1.458136013884099450e-04
4.627135678391959495e+00,1.935203529068244110e+00,5.253062042485744793e-02,-4.293893340351081535e-03,1.346109405351555229e-04
4.676884422110552997e+00,1.933975148978546388e+00,5.569896909940618562e-02,-4.909062670269799360e-03,1.259990062120131470e-04
4.726633165829145611e+00,1.932689197275355708e+00,5.867162249023576831e-02,-5.557673573314034221e-03,1.199514957282499304e-04
4.776381909547738225e+00,1.931351526493291670e+00,6.138396375890533413e-02,-6.229582062125996189e-03,1.161094520272813106e-04
4.826130653266331727e+00,1.929955502869640016e+00,6.377647313370134186e-02,-6.914081809008530179e-03,1.138474853091699899e-04
4.875879396984924341e+00,1.928490086933708270e+00,6.579193034987651512e-02,-7.599599722836007480e-03,1.123868261095020178e-04
4.925628140703517843e+00,1.926946192837748262e+00,6.737706632557791120e-02,-8.273475612672364851e-03,1.109350080064692203e-04
4.975376884422110457e+00,1.925321049076438529e+00,6.848964680713280628e-02,-8.922042547055883052e-03,1.088207597107669432e-04
5.025125628140703071e+00,1.923619972178995496e+00,6.910919310000397664e-02,-9.530964597014683626e-03,1.055976335806640200e-04
5.074874371859296573e+00,1.921856275331041308e+00,6.924655636958808314e-02,-1.008596596646149819e-02,1.010906069100797107e-04
5.124623115577889187e+00,1.920046479661663197e+00,6.894662485400708529e-02,-1.057376934200399653e-02,9.538126198810354805e-05
5.174371859296482690e+00,1.918199201301817425e+00,6.828139568331723086e-02,-1.098312268766407120e-02,8.874085406009192935e-05
5.224120603015075304e+00,1.916308498771996049e+00,6.734058365300586713e-02,-1.130574272061132812e-02,8.153406350584025764e-05
5.273869346733667918e+00,1.914358121478702657e+00,6.622416557263584302e-02,-1.153692841602187158e-02,7.412371289108457887e-05
5.323618090452261420e+00,1.912325444068266433e+00,6.503490018870977663e-02,-1.167576197285154389e-02,6.679978569558682000e-05
5.373366834170854034e+00,1.910184315172793745e+00,6.387010834520805147e-02,-1.172472520740265589e-02,5.974905269716837244e-05
5.423115577889447536e+00,1.907909239109152777e+00,6.281355829992303630e-02,-1.168895101829701445e-02,5.306033826877750798e-05
5.472864321608040150e+00,1.905481385365437985e+00,6.192856613474077149e-02,-1.157506034989746503e-02,4.675732574038854011e-05
5.522613065326632764e+00,1.902898633620452307e+00,6.125339718666559380e-02,-1.138997853098459336e-02,4.083644558123392435e-05
5.572361809045226266e+00,1.900186227499220282e+00,6.080175605265934063e-02,-1.113987704217338746e-02,3.529536285247673682e-05
5.622110552763818880e+00,1.897403127908765974e+00,6.056682992302536706e-02,-1.082955449534557003e-02,3.014116693511852824e-05
5.671859296482412383e+00,1.894639791441775856e+00,6.052765103462256352e-02,-1.046232430546156604e-02,2.538123857427628408e-05
5.721608040201004997e+00,1.892003931353217538e+00,6.065552305130850891e-02,-1.004055020784371845e-02,2.100700126119924843e-05
5.771356783919597611e+00,1.889594057495929791e+00,6.091948441886075455e-02,-9.566700408726062574e-03,1.698736768520799293e-05
5.821105527638191113e+00,1.887469831510875773e+00,6.129121951678073721e-02,-9.044673867169422676e-03,1.328626329193876078e-05
5.870854271356783727e+00,1.885631553892173962e+00,6.174775348150231963e-02,-8.481257648391206036e-03,9.909542759162114002e-06
5.920603015075377229e+00,1.884019094242888714e+00,6.227383312554504030e-02,-7.887237313291691268e-03,6.975721286600565316e-06
5.970351758793969843e+00,1.882529225044074161e+00,6.286374789823769016e-02,-7.278041818707690902e-03,4.791011573296137866e-06
6.020100502512562457e+00,1.881042908275995407e+00,6.352107297377627970e-02,-6.673674874560129276e-03,3.902670107771052408e-06
6.069849246231155959e+00,1.879454378206899534e+00,6.425554489670799729e-02,-6.097809616521096369e-03,5.104079530320791750e-06
6.119597989949748573e+00,1.877693780533999046e+00,6.507601996357355312e-02,-5.576210867350733617e-03,9.371905125853654059e-06
6.169346733668342075e+00,1.875738553225628991e+00,6.598292896001974051e-02,-5.134563884582541739e-03,1.772996599705426503e-05
6.219095477386934689e+00,1.873613777496764499e+00,6.696218986691319930e-02,-4.796038019445236951e-03,3.105038471448954299e-05
6.268844221105527303e+00,1.871383298380678184e+00,6.798147533232622164e-02,-4.578848159557472215e-03,4.981966316951897262e-05
6.318592964824120806e+00,1.869135263786123380e+00,6.898902227776761154e-02,-4.494251007271242958e-03,7.390790907200014059e-05
6.368341708542713420e+00,1.866966686103064932e+00,6.991551956803680745e-02,-4.544976035238183082e-03,1.023949821224893960e-04
6.418090452261306922e+00,1.864971847188840570e+00,7.068257529445373666e-02,-4.724647717093846330e-03,1.334991088503785029e-04
6.467839195979899536e+00,1.863235632322510993e+00,7.121797702097369676e-02,-5.017931287454664019e-03,1.646580701908019907e-04
6.517587939698492150e+00,1.861825617032223157e+00,7.147141821153778218e-02,-5.401670613361953151e-03,1.927793238564229263e-04
6.567336683417085652e+00,1.860782051899696476e+00,7.142506361464644182e-02,-5.846555391002858371e-03,2.146566331371730328e-04
6.617085427135678266e+00,1.860111375667268918e+00,7.109539193968003601e-02,-6.319620133532638691e-03,2.274821418198343201e-04
6.666834170854271768e+00,1.859787255784018045e+00,7.052623396266442801e-02,-6.786666746218181223e-03,2.293768288351529297e-04
6.716582914572864382e+00,1.859755826725430383e+00,6.977883291524887566e-02,-7.214991108623798784e-03,2.197977474798420842e-04
6.766331658291456996e+00,1.859939813977798062e+00,6.892397438279232458e-02,-7.575760162582267053e-03,1.997237599841023004e-04
6.816080402010050499e+00,1.860242540607983663e+00,6.803789286335290565e-02,-7.845965750395587565e-03,1.715484393014983001e-04
6.865829145728643113e+00,1.860555668851346711e+00,6.720016825386708470e-02,-8.009918638299780638e-03,1.386823935272569759e-04
6.915577889447236615e+00,1.860767000891553780e+00,6.649039720327147573e-02,-8.060164471132615430e-03,1.049511492733213973e-04
6.965326633165829229e+00,1.860772364175758753e+00,6.598366185077791934e-02,-7.997765165390557582e-03,7.393130025663840772e-05
7.015075376884421843e+00,1.860487821347129866e+00,6.574365314597387100e-02,-7.832178789342584754e-03,4.837634280107033189e-05
7.064824120603015345e+00,1.859861828825112751e+00,6.581650900025427797e-02,-7.580643768786920166e-03,2.986397073871330192e-05
7.114572864321607959e+00,1.858884290504017933e+00,6.622675318506880682e-02,-7.267254050877931977e-03,1.872362076231972477e-05
7.164321608040201461e+00,1.857590226446318882e+00,6.697641414452011610e-02,-6.921719382818565698e-03,1.422983819501639969e-05
7.214070351758794075e+00,1.856059123109946585e+00,6.804701189470079015e-02,-6.577853891826042528e-03,1.498176620774828266e-05
7.263819095477386689e+00,1.854408957122144486e+00,6.940216914771159262e-02,-6.271790437397956573e-03,1.935629813340855064e-05
7.313567839195980191e+00,1.852782975607446536e+00,7.099161997212979913e-02,-6.039983651521508255e-03,2.592312517652542119e-05
7.363316582914572805e+00,1.851333027874562331e+00,7.275401834637380827e-02,-5.916963524770603618e-03,3.373783178420767219e-05
7.413065326633166308e+00,1.850203139628125770e+00,7.461909975809408180e-02,-5.932939507925759533e-03,4.246881541848526400e-05
7.462814070351758922e+00,1.849517107942825644e+00,7.651198606933960755e-02,-6.111389541009698036e-03,5.235474714745412187e-05
7.512562814070351536e+00,1.849365565488483965e+00,7.835550231849029712e-02,-6.466859887537920043e-03,6.402152805768774821e-05
7.562311557788945038e+00,1.849799536322924043e+00,8.007527871188228896e-02,-7.003146496552426804e-03,7.821083551608265570e-05
7.612060301507537652e+00,1.850831368714905167e+00,8.160950079022373516e-02,-7.712110869077985244e-03,9.548467733163294279e-05
7.661809045226131154e+00,1.852436343052060730e+00,8.291721140922406197e-02,-8.573426507463555862e-03,1.159712782580915678e-04
7.711557788944723768e+00,1.854562029395300016e+00,8.398010431184700642e-02,-9.555195982194947604e-03,1.392114133672495884e-04
7.761306532663316382e+00,1.857132482163715181e+00,8.479940696831746172e-02,-1.061569258999776194e-02,1.641385646135745961e-04
7.811055276381909884e+00,1.860050231190479408e+00,8.539196999824143208e-02,-1.170603813740493833e-02,1.891991897935783168e-04
7.860804020100502498e+00,1.863194670100314587e+00,8.578548052868488483e-02,-1.277344173808064171e-02,2.125892731291745578e-04
7.910552763819096000e+00,1.866421926889507032e+00,8.601558447345691860e-02,-1.376508439429061786e-02,2.325422353664425331e-04
7.960301507537688614e+00,1.869574146006343973e+00,8.612498892964515207e-02,-1.463182416727236250e-02,2.476096790740375960e-04
8.010050251256281229e+00,1.872497667216840078e+00,8.616126264380798150e-02,-1.533169415898887923e-02,2.568635343435049598e-04
8.059798994974874731e+00,1.875062795671175619e+00,8.617358396833905976e-02,-1.583262122172180222e-02,2.599854863612786828e-04
8.109547738693468233e+00,1.877178169176373146e+00,8.620977929261196271e-02,-1.611439195699859023e-02,2.572301016234156850e-04
8.159296482412059959e+00,1.878794041076418564e+00,8.631339626668788068e-02,-1.616932781029694136e-02,2.492990492020220948e-04
8.209045226130653461e+00,1.879898252198921371e+00,8.652280913357561498e-02,-1.600221590219046489e-02,2.371599573841092976e-04
8.258793969849246963e+00,1.880506773169903667e+00,8.687154324348567158e-02,-1.562909477840428510e-02,2.218761863621192872e-04
8.308542713567838689e+00,1.880650391118874110e+00,8.738802011766073907e-02,-1.507542899220039832e-02,2.044797347444002279e-04
8.358291457286432191e+00,1.880361317629752671e+00,8.809516495074887210e-02,-1.437390040262646017e-02,1.859072841950877044e-04
8.408040201005025693e+00,1.879662092257253114e+00,8.900878244182751364e-02,-1.356197931918167766e-02,1.669945276746357917e-04
8.457788944723617419e+00,1.878559423347272217e+00,9.013534787541943594e-02,-1.267961545076028151e-02,1.485027534211499130e-04
8.507537688442210921e+00,1.877043405682983002e+00,9.146939688087052378e-02,-1.176717190655512425e-02,1.311494247536422258e-04
8.557286432160804424e+00,1.875092732756764136e+00,9.299149322567613896e-02,-1.086392093966627448e-02,1.156181859005199025e-04
8.607035175879397926e+00,1.872685531433208483e+00,9.466778798844255327e-02,-1.000668685562655993e-02,1.025442887408063833e-04
8.656783919597989652e+00,1.869813026080485274e+00,9.645128413325847194e-02,-9.229109096171484936e-03,9.247657656152301223e-05
8.706532663316583154e+00,1.866492235878084216e+00,9.828374244771577450e-02,-8.561070093555249103e-03,8.583425956699888143e-05
8.756281407035176656e+00,1.862774706921975110e+00,1.000974680251910387e-01,-8.028242373439842955e-03,8.287169839549958083e-05
8.806030150753768382e+00,1.858751681804147848e+00,1.018184422856391186e-01,-7.651718321419462288e-03,8.365805944037685998e-05
8.855778894472361884e+00,1.854556228041676746e+00,1.033690225527058582e-01,-7.447535164325389152e-03,8.807171462941298229e-05
8.905527638190955386e+00,1.850359500292968251e+00,1.046733915725371333e-01,-7.426017652168613419e-03,9.580353894098000988e-05
8.955276381909547112e+00,1.846358982167980445e+00,1.056631973974164335e-01,-7.591020299425379862e-03,1.063626351251704423e-04
9.005025125628140614e+00,1.842760371371726658e+00,1.062838031759944513e-01,-7.939087432989535772e-03,1.190852372329115946e-04
9.054773869346734116e+00,1.839753719811054955e+00,1.065001949830627348e-01,-8.458665563334162932e-03,1.331538122924652828e-04
9.104522613065327619e+00,1.837490105868849311e+00,1.063014992213097559e-01,-9.129543016048548287e-03,1.476357033864963649e-04
9.154271356783919344e+00,1.836062489224381089e+00,1.057042901934972107e-01,-9.922653564119256545e-03,1.615496298040459727e-04
9.204020100502512847e+00,1.835495439430035347e+00,1.047534576698539860e-01,-1.080054137834221377e-02,1.739561262471203283e-04
9.253768844221106349e+00,1.835751134074657065e+00,1.035174662845512739e-01,-1.171841187446389342e-02,1.840650924789036247e-04
9.303517587939698075e+00,1.836741031066981611e+00,1.020829997969217584e-01,-1.262607636070024221e-02,1.913344643257403272e-04
9.353266331658291577e+00,1.838339438321718644e+00,1.005480648433720731e-01,-1.347051735994386767e-02,1.955443699167482713e-04
9.403015075376885079e+00,1.840394648476151973e+00,9.901401826582660604e-02,-1.419911329644131352e-02,1.968250694996220677e-04
9.452763819095476805e+00,1.842737679096563497e+00,9.757670478028240835e-02,-1.476325168457411248e-02,1.956318440653527252e-04
9.502512562814070307e+00,1.845191434107624984e+00,9.631865175318976569e-02,-1.512198417860698314e-02,1.926728905729668134e-04
9.552261306532663809e+00,1.847579749765593915e+00,9.530179393735847826e-02,-1.524548323596833233e-02,1.888016066742114613e-04
9.602010050251257312e+00,1.849736432076118264e+00,9.456076090242097887e-02,-1.511785831058578243e-02,1.848964813729084527e-04
9.651758793969849037e+00,1.851518002208601077e+00,9.410083311938351180e-02,-1.473910499852786916e-02,1.817459999295925252e-04
9.701507537688442540e+00,1.852817641819029859e+00,9.390044535636375700e-02,-1.412589354966339340e-02,1.799554612155856959e-04
9.751256281407036042e+00,1.853574924290660286e+00,9.391648879283763518e-02,-1.331111254262833110e-02,1.798807541029114011e-04
9.801005025125627768e+00,1.853781897567077230e+00,9.409148658850384483e-02,-1.234211089672893231e-02,1.815893907005688339e-04
9.850753768844221270e+00,1.853483903428915225e+00,9.436116703505213754e-02,-1.127779214366833073e-02,1.848413634559855376e-04
9.900502512562814772e+00,1.852773272912910940e+00,9.466120458315054054e-02,-1.018476184689908089e-02,1.890857464990550044e-04
9.950251256281406498e+00,1.851779402701401622e+00,9.493124210670438046e-02,-9.132844020944356697e-03,1.934743656065325817e-04
1.000000000000000000e+01,1.850652842830539990e+00,9.511634571778167235e-02,-8.190345710825228456e-03,1.969025539578129634e-04
