t,S_mean,S_var,Mz_mean,Mz_var
2.768341708542713775e+00,1.318973316178809974e+00,0.000000000000000000e+00,-1.574702279129380766e-02,0.000000000000000000e+00
2.797989949748743932e+00,1.337874146846716794e+00,0.000000000000000000e+00,-1.569756545424098176e-02,0.000000000000000000e+00
2.827638190954774089e+00,1.356834903482627697e+00,0.000000000000000000e+00,-1.555333339657713476e-02,0.000000000000000000e+00
2.857286432160804246e+00,1.375881257407818303e+00,0.000000000000000000e+00,-1.531890252949822187e-02,0.000000000000000000e+00
2.886934673366834403e+00,1.395035968322913433e+00,0.000000000000000000e+00,-1.499995905663362508e-02,0.000000000000000000e+00
2.916582914572864560e+00,1.414317101576601177e+00,0.000000000000000000e+00,-1.460316520853575072e-02,0.000000000000000000e+00
2.946231155778894717e+00,1.433736423739617738e+00,0.000000000000000000e+00,-1.413600155439572251e-02,0.000000000000000000e+00
2.975879396984924874e+00,1.453298243708577964e+00,0.000000000000000000e+00,-1.360659280458058340e-02,0.000000000000000000e+00
3.005527638190955031e+00,1.472998715986315377e+00,0.000000000000000000e+00,-1.302352560475302130e-02,0.000000000000000000e+00
3.035175879396985188e+00,1.492825552920247656e+00,0.000000000000000000e+00,-1.239566188441710605e-02,0.000000000000000000e+00
3.064824120603015345e+00,1.512758125927399000e+00,0.000000000000000000e+00,-1.173195958531445676e-02,0.000000000000000000e+00
3.094472361809045502e+00,1.532768144762798990e+00,0.000000000000000000e+00,-1.104130679218120505e-02,0.000000000000000000e+00
3.124120603015075659e+00,1.552820739191046240e+00,0.000000000000000000e+00,-1.033237025004105254e-02,0.000000000000000000e+00
3.153768844221105816e+00,1.572875807454253705e+00,0.000000000000000000e+00,-9.613463385989014232e-03,0.000000000000000000e+00
3.183417085427135973e+00,1.592889626393855895e+00,0.000000000000000000e+00,-8.892450294761810106e-03,0.000000000000000000e+00
3.213065326633166130e+00,1.612816751511529034e+00,0.000000000000000000e+00,-8.176673147104421280e-03,0.000000000000000000e+00
3.242713567839196287e+00,1.632611972031197789e+00,0.000000000000000000e+00,-7.472906292344592624e-03,0.000000000000000000e+00
3.272361809045226444e+00,1.652232150167305402e+00,0.000000000000000000e+00,-6.787338267889037741e-03,0.000000000000000000e+00
3.302010050251256601e+00,1.671638056421032470e+00,0.000000000000000000e+00,-6.125592828168159067e-03,0.000000000000000000e+00
3.331658291457286758e+00,1.690796075803378207e+00,0.000000000000000000e+00,-5.492763037283535099e-03,0.000000000000000000e+00
3.361306532663316915e+00,1.709679608989256305e+00,0.000000000000000000e+00,-4.893463111389237050e-03,0.000000000000000000e+00
3.390954773869347072e+00,1.728270082331530677e+00,0.000000000000000000e+00,-4.331901287935096753e-03,0.000000000000000000e+00
3.420603015075377229e+00,1.746557764888984954e+00,0.000000000000000000e+00,-3.811966017251018288e-03,0.000000000000000000e+00
3.450251256281407386e+00,1.764542195149275461e+00,0.000000000000000000e+00,-3.337306715160433430e-03,0.000000000000000000e+00
3.479899497487437543e+00,1.782232126381272819e+00,0.000000000000000000e+00,-2.911409704937774172e-03,0.000000000000000000e+00
3.509547738693467700e+00,1.799645115723861100e+00,0.000000000000000000e+00,-2.537678941618331727e-03,0.000000000000000000e+00
3.539195979899497857e+00,1.816806871220662423e+00,0.000000000000000000e+00,-2.219496114250375709e-03,0.000000000000000000e+00
3.568844221105528014e+00,1.833750234918552158e+00,0.000000000000000000e+00,-1.960259185186165667e-03,0.000000000000000000e+00
3.598492462311558171e+00,1.850513773798295070e+00,0.000000000000000000e+00,-1.763398004521859672e-03,0.000000000000000000e+00
3.628140703517588328e+00,1.867140318187605397e+00,0.000000000000000000e+00,-1.632375976162871601e-03,0.000000000000000000e+00
3.657788944723618485e+00,1.883675385230096699e+00,0.000000000000000000e+00,-1.570653463525744460e-03,0.000000000000000000e+00
3.687437185929648642e+00,1.900165482199428268e+00,0.000000000000000000e+00,-1.581622435493354462e-03,0.000000000000000000e+00
3.717085427135678799e+00,1.916656355651644272e+00,0.000000000000000000e+00,-1.668516891715236036e-03,0.000000000000000000e+00
3.746733668341708956e+00,1.933191535894367208e+00,0.000000000000000000e+00,-1.834299324821971142e-03,0.000000000000000000e+00
3.776381909547739113e+00,1.949810992416203037e+00,0.000000000000000000e+00,-2.081517093403505159e-03,0.000000000000000000e+00
3.806030150753769270e+00,1.966549910418865732e+00,0.000000000000000000e+00,-2.412140492448141410e-03,0.000000000000000000e+00
3.835678391959799427e+00,1.983437789569030940e+00,0.000000000000000000e+00,-2.827390700121972921e-03,0.000000000000000000e+00
3.865326633165829584e+00,2.000497942930339779e+00,0.000000000000000000e+00,-3.327556561901544134e-03,0.000000000000000000e+00
3.894974874371859741e+00,2.017747238399107079e+00,0.000000000000000000e+00,-3.911811126201549492e-03,0.000000000000000000e+00
3.924623115577889898e+00,2.035196006232376842e+00,0.000000000000000000e+00,-4.578039187008893507e-03,0.000000000000000000e+00
3.954271356783920055e+00,2.052848392246277243e+00,0.000000000000000000e+00,-5.322678148478695442e-03,0.000000000000000000e+00
3.983919597989950212e+00,2.070702945048863874e+00,0.000000000000000000e+00,-6.140585175079791430e-03,0.000000000000000000e+00
4.013567839195980369e+00,2.088753329418020943e+00,0.000000000000000000e+00,-7.024941898603939347e-03,0.000000000000000000e+00
4.043216080402010526e+00,2.106989082740117425e+00,0.000000000000000000e+00,-7.967201514734326487e-03,0.000000000000000000e+00
4.072864321608040683e+00,2.125396649635460378e+00,0.000000000000000000e+00,-8.957077514561789799e-03,0.000000000000000000e+00
4.102512562814069952e+00,2.143960370375488367e+00,0.000000000000000000e+00,-9.982594631667297477e-03,0.000000000000000000e+00
4.132160804020100109e+00,2.162663337064360647e+00,0.000000000000000000e+00,-1.103020387182277080e-02,0.000000000000000000e+00
4.161809045226130266e+00,2.181488184082432724e+00,0.000000000000000000e+00,-1.208494597688635971e-02,0.000000000000000000e+00
4.191457286432160423e+00,2.200417872460099566e+00,0.000000000000000000e+00,-1.313067684428009287e-02,0.000000000000000000e+00
4.221105527638190580e+00,2.219436255581982209e+00,0.000000000000000000e+00,-1.415035559949065838e-02,0.000000000000000000e+00
4.250753768844220737e+00,2.238528336703980770e+00,0.000000000000000000e+00,-1.512638708633902603e-02,0.000000000000000000e+00
4.280402010050250894e+00,2.257680473701820567e+00,0.000000000000000000e+00,-1.604098832512957512e-02,0.000000000000000000e+00
4.310050251256281051e+00,2.276880432545255850e+00,0.000000000000000000e+00,-1.687660074968724486e-02,0.000000000000000000e+00
4.339698492462311208e+00,2.296117213439993421e+00,0.000000000000000000e+00,-1.761632470204879675e-02,0.000000000000000000e+00
4.369346733668341365e+00,2.315380621017280927e+00,0.000000000000000000e+00,-1.824435640611952320e-02,0.000000000000000000e+00
4.398994974874371522e+00,2.334660920173519560e+00,0.000000000000000000e+00,-1.874640808566158112e-02,0.000000000000000000e+00
4.428643216080401679e+00,2.353948380762553416e+00,0.000000000000000000e+00,-1.911011863973325481e-02,0.000000000000000000e+00
4.458291457286431836e+00,2.373232696684595577e+00,0.000000000000000000e+00,-1.932542639143855490e-02,0.000000000000000000e+00
4.487939698492461993e+00,2.392502400595059253e+00,0.000000000000000000e+00,-1.938488394262504952e-02,0.000000000000000000e+00
4.517587939698492150e+00,2.411744471392723632e+00,0.000000000000000000e+00,-1.928391733596362956e-02,0.000000000000000000e+00
4.547236180904522307e+00,2.430943958134141880e+00,0.000000000000000000e+00,-1.902101684833047354e-02,0.000000000000000000e+00
4.576884422110552464e+00,2.450083563258954378e+00,0.000000000000000000e+00,-1.859784460978481518e-02,0.000000000000000000e+00
4.606532663316582621e+00,2.469143464046597458e+00,0.000000000000000000e+00,-1.801926306907147834e-02,0.000000000000000000e+00
4.636180904522612778e+00,2.488101305717420164e+00,0.000000000000000000e+00,-1.729328234623296601e-02,0.000000000000000000e+00
4.665829145728642935e+00,2.506932247478345754e+00,0.000000000000000000e+00,-1.643092096163168217e-02,0.000000000000000000e+00
4.695477386934673092e+00,2.525608989700319995e+00,0.000000000000000000e+00,-1.544598438847311073e-02,0.000000000000000000e+00
4.725125628140703249e+00,2.544102122269668698e+00,0.000000000000000000e+00,-1.435478648494591634e-02,0.000000000000000000e+00
4.754773869346733406e+00,2.562380507561639043e+00,0.000000000000000000e+00,-1.317579865114958462e-02,0.000000000000000000e+00
4.784422110552763563e+00,2.580411619355897468e+00,0.000000000000000000e+00,-1.192923911656943066e-02,0.000000000000000000e+00
4.814070351758793720e+00,2.598161912548592856e+00,0.000000000000000000e+00,-1.063663440927774088e-02,0.000000000000000000e+00
4.843718592964823877e+00,2.615597386380914102e+00,0.000000000000000000e+00,-9.320357319867352691e-03,0.000000000000000000e+00
4.873366834170854034e+00,2.632684068264111499e+00,0.000000000000000000e+00,-8.003140275234276943e-03,0.000000000000000000e+00
4.903015075376884191e+00,2.649388320361707905e+00,0.000000000000000000e+00,-6.707581160673223644e-03,0.000000000000000000e+00
4.932663316582914348e+00,2.665677287051455568e+00,0.000000000000000000e+00,-5.455686679446426594e-03,0.000000000000000000e+00
4.962311557788944505e+00,2.681519344103020508e+00,0.000000000000000000e+00,-4.268425172027788886e-03,0.000000000000000000e+00
4.991959798994974662e+00,2.696884424168949135e+00,0.000000000000000000e+00,-3.165309781174758391e-03,0.000000000000000000e+00
5.021608040201004819e+00,2.711744150218401650e+00,0.000000000000000000e+00,-2.164027191381126015e-03,0.000000000000000000e+00
5.051256281407034976e+00,2.726072232034389309e+00,0.000000000000000000e+00,-1.280134926731116805e-03,0.000000000000000000e+00
5.080904522613065133e+00,2.739844740646788956e+00,0.000000000000000000e+00,-5.267978098708395174e-04,0.000000000000000000e+00
5.110552763819095290e+00,2.753040241482001882e+00,0.000000000000000000e+00,8.541361602086051941e-05,0.000000000000000000e+00
5.140201005025125447e+00,2.765639939017142446e+00,0.000000000000000000e+00,5.486523529707292013e-04,0.000000000000000000e+00
5.169849246231155604e+00,2.777628051378910001e+00,0.000000000000000000e+00,8.578642193448936595e-04,0.000000000000000000e+00
5.199497487437185761e+00,2.788992073396858729e+00,0.000000000000000000e+00,1.010800860893568305e-03,0.000000000000000000e+00
5.229145728643215918e+00,2.799722870509220751e+00,0.000000000000000000e+00,1.007967984587045812e-03,0.000000000000000000e+00
5.258793969849246075e+00,2.809815078610911954e+00,0.000000000000000000e+00,8.525205711123629709e-04,0.000000000000000000e+00
5.288442211055276232e+00,2.819267550500621944e+00,0.000000000000000000e+00,5.501130396782412391e-04,0.000000000000000000e+00
5.318090452261306389e+00,2.828083725146120386e+00,0.000000000000000000e+00,1.087022709681416052e-04,0.000000000000000000e+00
5.347738693467336546e+00,2.836271840089052976e+00,0.000000000000000000e+00,-4.616931039404924969e-04,0.000000000000000000e+00
5.377386934673366703e+00,2.843845599220726328e+00,0.000000000000000000e+00,-1.149244537257318715e-03,0.000000000000000000e+00
5.407035175879396860e+00,2.850824644628161764e+00,0.000000000000000000e+00,-1.940598093162370589e-03,0.000000000000000000e+00
5.436683417085427017e+00,2.857234847054265003e+00,0.000000000000000000e+00,-2.821183287412863585e-03,0.000000000000000000e+00
5.466331658291457174e+00,2.863108579771033391e+00,0.000000000000000000e+00,-3.775521673576719573e-03,0.000000000000000000e+00
5.495979899497487331e+00,2.868485193788847365e+00,0.000000000000000000e+00,-4.787524729668184847e-03,0.000000000000000000e+00
5.525628140703517488e+00,2.873411119044268602e+00,0.000000000000000000e+00,-5.840803397888694529e-03,0.000000000000000000e+00
5.555276381909547645e+00,2.877939541060423601e+00,0.000000000000000000e+00,-6.918979440458961419e-03,0.000000000000000000e+00
5.584924623115577802e+00,2.882130226303713183e+00,0.000000000000000000e+00,-8.005950045512069332e-03,0.000000000000000000e+00
5.614572864321607959e+00,2.886049040370876284e+00,0.000000000000000000e+00,-9.086144969826098761e-03,0.000000000000000000e+00
5.644221105527638116e+00,2.889767002785178729e+00,0.000000000000000000e+00,-1.014476902033761320e-02,0.000000000000000000e+00
5.673869346733668273e+00,2.893358801745653519e+00,0.000000000000000000e+00,-1.116802326407677348e-02,0.000000000000000000e+00
5.703517587939698430e+00,2.896901537004752836e+00,0.000000000000000000e+00,-1.214326102922323389e-02,0.000000000000000000e+00
5.733165829145728587e+00,2.900472877664341365e+00,0.000000000000000000e+00,-1.305913830445356964e-02,0.000000000000000000e+00
5.762814070351758744e+00,2.904148824021011599e+00,0.000000000000000000e+00,-1.390573492847843075e-02,0.000000000000000000e+00
5.792462311557788901e+00,2.908001336483845289e+00,0.000000000000000000e+00,-1.467463046332011072e-02,0.000000000000000000e+00
5.822110552763819058e+00,2.912096277123724430e+00,0.000000000000000000e+00,-1.535893269646081138e-02,0.000000000000000000e+00
5.851758793969849215e+00,2.916491139234382857e+00,0.000000000000000000e+00,-1.595329116929295257e-02,0.000000000000000000e+00
5.881407035175879372e+00,2.921232800252325124e+00,0.000000000000000000e+00,-1.645388160186436743e-02,0.000000000000000000e+00
5.911055276381909529e+00,2.926356007344903976e+00,0.000000000000000000e+00,-1.685833999370634981e-02,0.000000000000000000e+00
5.940703517587939686e+00,2.931882346932813910e+00,0.000000000000000000e+00,-1.716567832426105916e-02,0.000000000000000000e+00
5.970351758793969843e+00,2.937819628081914658e+00,0.000000000000000000e+00,-1.737618123934037487e-02,0.000000000000000000e+00
6.000000000000000000e+00,2.944161663573599430e+00,0.000000000000000000e+00,-1.749128335623930525e-02,0.000000000000000000e+00
